UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure_Probability,Risk_Score,Risk_Level,Predicted_Failure_Type,Max_Failure_Type_Probability,TWF_Probability,HDF_Probability,PWF_Probability,OSF_Probability,Key_Risk_Factor,Recommended_Action,Improvement_Failure_Type,Improvement_Point,Improvement_Goal,Control_Action,Improvement_Priority
4694,M19553,M,303.4,311.5,1817,24.7,125,0,0.0017733114,0.17733113,Low,Normal,0.00026707,5.475909e-05,0.00026707,0.00024531124,3.875708e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4695,L51874,L,303.4,311.5,1424,50.8,128,0,0.016929923,1.6929922,Low,Normal,0.0006817738,2.0717805e-05,0.0006817738,0.000107553155,5.7006226e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4696,L51875,L,303.3,311.6,1514,34.7,130,0,0.00094275165,0.09427516,Low,Normal,0.00025036046,3.9114086e-05,0.00025036046,5.9167625e-05,4.7458685e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4697,L51876,L,303.4,311.6,1449,41.7,132,0,0.0041838232,0.41838232,Low,Normal,0.0002491767,1.3098447e-05,0.0002491767,9.650621e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4698,M19557,M,303.5,311.6,1573,34.0,134,0,0.0017901345,0.17901345,Low,Normal,0.00025101658,7.0991673e-06,0.00025101658,0.00017801023,3.875708e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4699,L51878,L,303.4,311.6,1564,41.9,137,0,0.0007906733,0.079067335,Low,Normal,0.00017787416,1.0059435e-05,0.00017787416,9.650621e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4700,L51879,L,303.5,311.6,1428,46.2,139,0,0.027358305,2.7358305,Low,Normal,0.00028475132,3.837379e-05,0.00028475132,8.855657e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4701,L51880,L,303.5,311.7,1620,31.0,141,0,0.00051750056,0.051750056,Low,Normal,0.00023316631,3.1911128e-05,0.00023316631,5.2090872e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4702,H34115,H,303.5,311.7,1584,32.7,143,0,0.00057679805,0.057679806,Low,Normal,0.00024140351,1.5239069e-05,0.00024140351,7.530276e-05,3.875708e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4703,L51882,L,303.6,311.8,1222,66.8,148,1,0.99786526,99.78653,Critical,HDF,0.9998423,2.5690772e-05,0.9998423,7.202677e-05,0.00082326727,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4704,M19563,M,303.6,311.8,1432,42.5,150,0,0.10804281,10.80428,Low,Normal,0.0002552886,1.1116083e-05,0.0002552886,0.00021574834,3.875708e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4705,L51884,L,303.7,311.9,1561,33.3,153,0,0.0010997514,0.109975144,Low,Normal,0.00022760972,1.7333165e-05,0.00022760972,5.8227262e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4706,L51885,L,303.6,311.8,1614,33.2,155,0,0.0010970844,0.109708436,Low,Normal,0.00023092095,7.8661915e-06,0.00023092095,5.316885e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4707,L51886,L,303.5,311.7,1959,22.3,157,0,0.00076219585,0.07621959,Low,Normal,0.00023880728,4.4566135e-05,0.00023880728,3.73137e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4708,L51887,L,303.5,311.8,1944,23.5,159,0,0.0008380325,0.08380325,Low,Normal,0.00022990356,5.7187208e-05,0.00022990356,3.73137e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4709,L51888,L,303.4,311.7,1793,25.8,161,0,0.00079610274,0.07961027,Low,Normal,0.0002422192,5.0050996e-05,0.0002422192,3.73137e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4710,M19569,M,303.4,311.6,1446,50.0,163,0,0.015664186,1.5664186,Low,Normal,0.0006364656,2.571072e-05,0.0006364656,0.00023320166,4.3137323e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4711,L51890,L,303.4,311.7,1673,32.2,166,0,0.0005539696,0.05539696,Low,Normal,0.0002491767,8.682901e-06,0.0002491767,6.865922e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4712,M19571,M,303.4,311.7,1515,44.2,168,0,0.002785516,0.2785516,Low,Normal,0.0003156481,2.9537227e-05,0.0003156481,0.00022535425,3.875708e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4713,L51892,L,303.4,311.8,1564,35.9,171,0,0.00218907,0.218907,Low,Normal,0.00024704082,2.1353646e-05,0.00023988646,0.00024704082,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4714,L51893,L,303.5,311.8,1451,45.2,173,0,0.044333678,4.4333677,Low,Normal,0.00025564324,8.4364736e-05,0.00020084977,0.00025564324,5.0828963e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4715,H34128,H,303.4,311.8,1693,28.3,175,0,0.00089388154,0.089388154,Low,Normal,0.00031615677,2.725513e-05,0.0002414263,0.00031615677,3.92568e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4716,L51895,L,303.4,311.7,1476,42.3,180,0,0.002097534,0.2097534,Low,Normal,0.000249147,3.7934406e-05,0.000249147,0.00024704082,5.1209623e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4717,L51896,L,303.4,311.6,1712,30.1,182,0,0.0015478891,0.15478891,Low,Normal,0.0002491767,3.0671174e-05,0.0002491767,0.00024704082,5.1707015e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4718,M19577,M,303.4,311.6,1425,45.4,184,0,0.040982954,4.098295,Low,Normal,0.00066015235,6.323197e-05,0.00023332042,0.00066015235,4.1777104e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4719,L51898,L,303.3,311.6,1337,56.8,187,1,0.99645054,99.64506,Critical,HDF,0.9995639,1.1207649e-05,0.9995639,0.0001583373,0.015027398,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4720,M19579,M,303.4,311.7,1690,34.9,189,0,0.0040359055,0.40359056,Low,Normal,0.0006730414,5.9169843e-06,0.00029075623,0.0006730414,4.4095657e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4721,M19580,M,303.4,311.7,1353,44.1,192,1,0.96953,96.952995,Critical,HDF,0.9998109,1.4662827e-05,0.9998109,0.0002137475,3.6986563e-05,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4722,L51901,L,303.5,311.8,1927,21.9,195,0,0.0016754527,0.16754527,Low,Normal,0.00022447309,3.1712665e-05,0.00022447309,5.813644e-05,5.8606292e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4723,M19582,M,303.4,311.8,1391,42.7,197,0,0.055311352,5.531135,Low,Normal,0.0018203789,5.3341973e-05,0.0018203789,0.00029636483,3.767796e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4724,L51903,L,303.4,311.8,1366,50.9,200,1,0.9962309,99.62309,Critical,HDF,0.99988484,3.9548046e-05,0.99988484,8.1304825e-05,0.00057034154,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4725,L51904,L,303.4,311.9,1771,31.6,202,0,0.0038101785,0.38101786,Low,Normal,0.00020913858,0.00012837244,0.00020913858,0.00010551969,5.4029475e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4726,M19585,M,303.4,311.8,1515,42.6,204,0,0.03685208,3.685208,Low,Normal,0.0013225607,0.0013225607,0.00020632429,0.00032940131,5.0688297e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4727,M19586,M,303.4,311.8,2133,18.3,207,0,0.09800286,9.800286,Low,Normal,0.0018729086,0.0018729086,0.00025711305,0.00017463573,9.334457e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4728,M19587,M,303.4,311.8,1341,47.0,210,1,0.99600923,99.60092,Critical,HDF,0.9997315,0.0108759245,0.9997315,0.00019209413,7.805436e-05,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4729,L51908,L,303.4,311.7,1406,47.1,213,0,0.25244322,25.244322,Medium,TWF,0.08101206,0.08101206,0.00046332777,0.00010019988,0.00014511953,High Tool Wear,추세 모니터링 - High Tool Wear,TWF,High Tool Wear,공구 마모 및 교체주기 관리,Tool Wear 추세 및 공구 교체주기 모니터링,High
4730,L51909,L,303.4,311.8,1306,61.0,215,1,0.9997296,99.97295,Critical,OSF,0.9999764,0.0060168332,0.99937016,7.563792e-05,0.9999764,High Torque + High Tool Wear,즉시 점검 - High Torque + High Tool Wear,OSF,Torque + Tool Wear,고부하 상태에서 공구 마모 동시 관리,Torque 및 Tool Wear 동시 모니터링,Critical
4731,L51910,L,303.3,311.7,1508,35.5,217,0,0.27331492,27.331491,Medium,TWF,0.3876318,0.3876318,0.00033695987,0.00010551969,0.0001363337,High Tool Wear,추세 모니터링 - High Tool Wear,TWF,High Tool Wear,공구 마모 및 교체주기 관리,Tool Wear 추세 및 공구 교체주기 모니터링,High
4732,L51911,L,303.3,311.6,1301,45.1,219,1,0.99503785,99.503784,Critical,HDF,0.9998259,0.00059232314,0.9998259,6.4495754e-05,0.000114188464,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4733,L51912,L,303.3,311.7,1539,38.5,221,0,0.17023194,17.023193,Low,Normal,0.081437856,0.081437856,0.00033695987,0.00010919461,0.0001421247,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4734,L51913,L,303.3,311.6,1484,44.6,223,0,0.050470486,5.0470486,Low,Normal,0.045963794,0.045963794,0.00038800653,0.00010919461,0.0001421247,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4735,L51914,L,303.2,311.5,1507,39.2,225,0,0.14629304,14.629305,Low,Normal,0.015066082,0.015066082,0.00033695987,0.00012610234,0.00013441143,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4736,L51915,L,303.2,311.5,1544,42.5,227,0,0.05318081,5.318081,Low,Normal,0.01829195,0.01829195,0.00027817095,0.00012610234,0.0001519723,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4737,L51916,L,303.2,311.5,1513,37.9,0,0,0.0012311672,0.123116724,Low,Normal,0.00034414526,2.208806e-05,0.00034414526,0.00016497466,4.4882814e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4738,M19597,M,303.2,311.5,1336,58.2,2,1,0.9975432,99.75432,Critical,HDF,0.99989605,2.8788859e-06,0.99989605,0.0005754933,0.00034584024,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4739,M19598,M,303.2,311.4,2102,19.0,5,0,0.0024727914,0.24727914,Low,Normal,0.00055290275,0.00014208852,0.0003556925,0.00055290275,3.440668e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4740,L51919,L,303.2,311.4,1351,53.8,8,1,0.9982375,99.823746,Critical,HDF,0.99988806,4.0897507e-06,0.99988806,7.8627505e-05,5.776254e-05,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4741,L51920,L,303.3,311.5,1601,35.2,10,0,0.0006474374,0.06474374,Low,Normal,0.00034414526,9.764607e-06,0.00034414526,7.363276e-05,4.7458685e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4742,L51921,L,303.2,311.3,1393,52.9,12,0,0.037973378,3.7973378,Low,Normal,0.008916847,5.048613e-06,0.008916847,0.0001267658,0.00011217676,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4743,L51922,L,303.3,311.3,1592,33.7,14,0,0.0002409434,0.02409434,Low,Normal,0.00036154126,8.875763e-06,0.00036154126,0.00011350496,4.7458685e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4744,L51923,L,303.3,311.3,1409,51.8,16,0,0.010453518,1.0453517,Low,Normal,0.0010997453,9.473205e-06,0.0010997453,0.000105018684,5.8085898e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4745,L51924,L,303.3,311.3,1393,47.4,18,0,0.064426616,6.442662,Low,Normal,0.0044842125,1.0785061e-05,0.0044842125,0.00010499405,4.1193693e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4746,H34159,H,303.2,311.2,1475,43.1,20,0,0.0016802666,0.16802666,Low,Normal,0.00025789574,6.4994806e-06,0.00025789574,0.00015429275,3.440668e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4747,L51926,L,303.2,311.2,1427,45.6,25,0,0.041308522,4.130852,Low,Normal,0.0002711854,1.6088301e-05,0.0002711854,6.806215e-05,4.4882814e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4748,L51927,L,303.3,311.2,1763,27.3,27,0,0.0004830898,0.04830898,Low,Normal,0.00042612012,4.1090898e-05,0.00042612012,0.00014263655,4.7458685e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4749,L51928,L,303.2,311.2,1363,46.7,29,1,0.99840444,99.84045,Critical,HDF,0.99980015,5.9501326e-06,0.99980015,9.535752e-05,3.8242968e-05,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4750,L51929,L,303.2,311.2,1404,50.9,31,0,0.03907789,3.907789,Low,Normal,0.00987294,6.2270906e-06,0.00987294,7.15587e-05,5.2911495e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4751,M19610,M,303.2,311.2,1688,31.9,33,0,0.0010947436,0.10947436,Low,Normal,0.00047589018,7.356131e-06,0.000373672,0.00047589018,3.440668e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4752,L51931,L,303.3,311.4,1510,37.3,36,0,0.0011711451,0.117114514,Low,Normal,0.00032446772,6.751063e-05,0.00032446772,6.869248e-05,4.7458685e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4753,H34166,H,303.3,311.3,1502,39.5,38,0,0.0016438022,0.16438022,Low,Normal,0.0003529103,1.4167698e-05,0.0003529103,0.00018499012,3.6381334e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4754,H34167,H,303.2,311.4,1607,36.6,43,0,0.0009758994,0.09758994,Low,Normal,0.00030139062,7.4729837e-06,0.00030139062,0.00011293719,3.440668e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4755,M19614,M,303.3,311.5,1384,54.8,48,0,0.2039608,20.39608,Medium,HDF,0.006807973,3.9712404e-06,0.006807973,0.00027588895,0.0001368658,High Air Temp + Low Temp Diff,추세 모니터링 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,High
4756,L51935,L,303.4,311.7,1295,51.3,51,1,0.9988667,99.886665,Critical,HDF,0.9999453,5.3391336e-06,0.9999453,6.105768e-05,5.381561e-05,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4757,H34170,H,303.4,311.7,1991,19.0,53,0,0.0010009262,0.10009263,Low,Normal,0.00029159043,6.992456e-05,0.00029159043,0.00012827016,3.875708e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4758,L51937,L,303.4,311.6,1497,42.8,58,0,0.0021855587,0.21855587,Low,Normal,0.00017871022,1.5455224e-05,0.00017871022,7.0910246e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4759,L51938,L,303.5,311.6,1465,48.7,60,0,0.0036258327,0.36258328,Low,Normal,0.0007873324,9.405134e-06,0.0007873324,4.074576e-05,5.1053394e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
4760,L51939,L,303.5,311.6,1361,46.5,62,1,0.99758387,99.758385,Critical,HDF,0.9998286,7.945355e-06,0.9998286,4.2849424e-05,4.3078413e-05,High Air Temp + Low Temp Diff,즉시 점검 - High Air Temp + Low Temp Diff,HDF,High Air Temp + Low Temp Diff,열환경 및 냉각 조건 관리,Air Temperature 및 Temperature Diff 동시 관리,Critical
4761,L51940,L,303.6,311.7,1546,38.5,64,0,0.001673694,0.1673694,Low,Normal,0.00024969561,2.3059138e-05,0.00024969561,6.6296045e-05,5.055776e-05,No Major Risk,정상 모니터링,Normal,No Major Risk,정상 상태 유지 및 모니터링,정상 상태 모니터링,Low
